document_id,decision,first_submission_month,first_submitted_at,version_submitted_at,target_system,evaluation_domain,evaluation_setup,modality,material_origin,scoring_source,task_language
arxiv:2602.11731v2,included,2026-02,2026-02-12T08:54:02Z,2026-04-29T01:08:35Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""code"", ""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.11745v2,included,2026-02,2026-02-12T09:16:44Z,2026-08-05T06:03:56Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2602.11782v1,included,2026-02,2026-02-12T10:04:42Z,2026-02-12T10:04:42Z,"[""agent_or_tool_system""]","[""general_or_cross_domain"", ""mathematics_and_formal_reasoning"", ""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.11858v2,included,2026-02,2026-02-12T12:00:35Z,2026-02-16T11:54:52Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.11964v1,included,2026-02,2026-02-12T13:58:27Z,2026-02-12T13:58:27Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""llm_judge""]","[""en""]"
arxiv:2602.11982v1,included,2026-02,2026-02-12T14:12:58Z,2026-02-12T14:12:58Z,"[""answering_model""]","[""cybersecurity"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.12092v1,included,2026-02,2026-02-12T15:43:14Z,2026-02-12T15:43:14Z,"[""answering_model""]","[""cybersecurity"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""natural_sciences""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world""]","[""llm_judge"", ""other_model_judge"", ""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2602.12135v2,included,2026-02,2026-02-12T16:22:11Z,2026-02-13T16:49:23Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""software_and_coding""]","[""fixed_items""]","[""audio"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2602.12196v1,included,2026-02,2026-02-12T17:29:03Z,2026-02-12T17:29:03Z,"[""answering_model""]","[""education"", ""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12247v2,included,2026-02,2026-02-12T18:31:37Z,2026-02-13T21:59:00Z,"[""answering_model""]","[""finance_and_business"", ""other"", ""software_and_coding""]","[""fixed_items""]","[""image"", ""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.12301v1,included,2026-02,2026-02-11T10:52:38Z,2026-02-11T10:52:38Z,"[""answering_model""]","[""language_and_communication"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12316v2,included,2026-02,2026-02-12T17:29:52Z,2026-05-22T00:32:35Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""generative_model""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12422v1,included,2026-02,2026-02-12T21:28:23Z,2026-02-12T21:28:23Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""structured_data"", ""text""]","[""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12544v1,included,2026-02,2026-02-13T02:52:18Z,2026-02-13T02:52:18Z,"[""agent_or_tool_system""]","[""finance_and_business""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.12574v1,included,2026-02,2026-02-13T03:35:38Z,2026-02-13T03:35:38Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2602.12641v1,included,2026-02,2026-02-13T06:00:17Z,2026-02-13T06:00:17Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text"", ""video""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.12665v1,included,2026-02,2026-02-13T06:54:25Z,2026-02-13T06:54:25Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""runtime_generated_items""]","[""text""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment"", ""reference_or_metric""]","[""en""]"
arxiv:2602.12670v4,included,2026-02,2026-02-13T07:06:06Z,2026-06-14T21:21:07Z,"[""agent_or_tool_system""]","[""cybersecurity"", ""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""audio"", ""code"", ""image"", ""text"", ""video""]","[""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.12871v2,included,2026-02,2026-02-13T12:21:33Z,2026-05-18T05:24:01Z,"[""answering_model""]","[""healthcare_biomedicine""]","[""fixed_items""]","[""text""]","[""generative_model""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12876v2,included,2026-02,2026-02-13T12:25:13Z,2026-02-24T15:07:52Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12878v1,included,2026-02,2026-02-13T12:27:54Z,2026-02-13T12:27:54Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2602.12889v1,included,2026-02,2026-02-13T12:45:42Z,2026-02-13T12:45:42Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""unclear""]"
arxiv:2602.12892v1,included,2026-02,2026-02-13T12:56:31Z,2026-02-13T12:56:31Z,"[""answering_model""]","[""general_or_cross_domain"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.12921v1,included,2026-02,2026-02-13T13:26:11Z,2026-02-13T13:26:11Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge""]","[""bn""]"
arxiv:2602.12984v2,included,2026-02,2026-02-13T14:58:18Z,2026-05-30T12:51:16Z,"[""agent_or_tool_system""]","[""natural_sciences""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""structured_data"", ""text""]","[""human_or_real_world""]","[""execution_or_environment"", ""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.13179v1,included,2026-02,2026-02-13T18:39:48Z,2026-02-13T18:39:48Z,"[""agent_or_tool_system"", ""answering_model""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.13209v1,included,2026-01,2026-01-14T16:54:02Z,2026-01-14T16:54:02Z,"[""agent_or_tool_system""]","[""finance_and_business""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.13214v1,included,2026-01,2026-01-22T13:15:08Z,2026-01-22T13:15:08Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""interactive_loop"", ""runtime_generated_items""]","[""text""]","[""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.13217v1,included,2026-01,2026-01-23T05:59:39Z,2026-01-23T05:59:39Z,"[""answering_model""]","[""mathematics_and_formal_reasoning"", ""natural_sciences""]","[""fixed_items"", ""runtime_generated_items""]","[""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""reference_or_metric""]","[""en"", ""es""]"
arxiv:2602.13232v1,included,2026-01,2026-01-29T06:08:19Z,2026-01-29T06:08:19Z,"[""answering_model""]","[""engineering""]","[""fixed_items""]","[""image"", ""text""]","[""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.13255v2,included,2026-02,2026-02-02T18:26:00Z,2026-06-03T20:03:36Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""interactive_loop"", ""runtime_generated_items""]","[""text""]","[""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.13272v1,included,2026-02,2026-02-05T01:02:19Z,2026-02-05T01:02:19Z,"[""answering_model""]","[""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""healthcare_biomedicine""]","[""fixed_items""]","[""structured_data"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.13274v1,included,2026-02,2026-02-05T10:07:39Z,2026-02-05T10:07:39Z,"[""answering_model""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.13294v3,included,2026-02,2026-02-09T05:46:44Z,2026-05-21T07:15:56Z,"[""answering_model""]","[""natural_sciences""]","[""fixed_items""]","[""code"", ""image"", ""structured_data"", ""text"", ""video""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment"", ""human_judge"", ""llm_judge"", ""other_model_judge""]","[""en""]"
arxiv:2602.13312v2,included,2026-02,2026-02-10T09:33:06Z,2026-09-03T04:43:39Z,"[""agent_or_tool_system""]","[""natural_sciences""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""execution_or_environment"", ""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2602.13319v2,included,2026-02,2026-02-10T20:58:15Z,2026-08-11T15:52:51Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""audio"", ""image"", ""structured_data"", ""text""]","[""generative_model"", ""program_or_simulation""]","[""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.13332v1,included,2026-02,2026-02-11T09:47:02Z,2026-02-11T09:47:02Z,"[""agent_or_tool_system"", ""answering_model""]","[""healthcare_biomedicine""]","[""fixed_items"", ""interactive_loop""]","[""text"", ""video""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.13379v2,included,2026-02,2026-02-13T18:38:18Z,2026-06-10T21:28:47Z,"[""agent_or_tool_system""]","[""cybersecurity"", ""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.13516v1,included,2026-02,2026-02-13T23:02:50Z,2026-02-13T23:02:50Z,"[""agent_or_tool_system""]","[""cybersecurity"", ""finance_and_business""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.13543v1,included,2026-02,2026-02-14T01:18:51Z,2026-02-14T01:18:51Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""text""]","[""generative_model""]","[""llm_judge""]","[""en""]"
arxiv:2602.13611v1,included,2026-02,2026-02-14T05:52:09Z,2026-02-14T05:52:09Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world""]","[""execution_or_environment"", ""human_judge""]","[""en""]"
arxiv:2602.13812v3,included,2026-02,2026-02-14T14:52:36Z,2026-05-29T15:27:31Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.13832v1,included,2026-02,2026-02-14T16:01:59Z,2026-02-14T16:01:59Z,"[""answering_model""]","[""education"", ""general_or_cross_domain"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.13937v2,included,2026-02,2026-02-15T00:20:58Z,2026-05-30T01:57:59Z,"[""agent_or_tool_system""]","[""software_and_coding""]","[""fixed_items""]","[""audio"", ""code"", ""image"", ""structured_data"", ""text""]","[""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.13962v1,included,2026-02,2026-02-15T02:46:51Z,2026-02-15T02:46:51Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.13964v4,included,2026-02,2026-02-15T02:50:15Z,2026-08-17T11:48:31Z,"[""answering_model""]","[""healthcare_biomedicine"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""software_and_coding""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.14017v1,included,2026-02,2026-02-15T06:46:27Z,2026-02-15T06:46:27Z,"[""answering_model""]","[""engineering"", ""finance_and_business"", ""healthcare_biomedicine"", ""natural_sciences"", ""other""]","[""fixed_items""]","[""image"", ""structured_data"", ""text""]","[""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2602.14073v2,included,2026-02,2026-02-15T09:54:40Z,2026-02-17T10:14:04Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""pl""]"
arxiv:2602.14080v2,included,2026-02,2026-02-15T10:13:30Z,2026-06-19T12:35:59Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.14081v1,included,2026-02,2026-02-15T10:19:02Z,2026-02-15T10:19:02Z,"[""answering_model""]","[""language_and_communication"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""zh""]"
arxiv:2602.14122v2,included,2026-02,2026-02-15T12:46:35Z,2026-04-18T15:08:17Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""audio"", ""text"", ""video""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.14135v4,included,2026-02,2026-02-15T13:12:44Z,2026-02-27T04:12:34Z,"[""agent_or_tool_system"", ""answering_model""]","[""education"", ""finance_and_business"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""law_and_public_policy"", ""natural_sciences"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.14257v2,included,2026-02,2026-02-15T17:59:47Z,2026-06-22T06:59:51Z,"[""agent_or_tool_system""]","[""finance_and_business""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""llm_judge""]","[""unclear""]"
arxiv:2602.14284v1,included,2026-02,2026-02-15T19:16:04Z,2026-02-15T19:16:04Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""image"", ""text""]","[""human_or_real_world""]","[""llm_judge""]","[""en""]"
arxiv:2602.14337v2,included,2026-02,2026-02-15T23:12:57Z,2026-02-26T11:54:11Z,"[""agent_or_tool_system""]","[""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""text""]","[""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2602.14404v1,included,2026-02,2026-02-16T02:20:37Z,2026-02-16T02:20:37Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""code"", ""text""]","[""program_or_simulation""]","[""reference_or_metric""]","[""not_applicable""]"
arxiv:2602.14406v1,included,2026-02,2026-02-16T02:25:02Z,2026-02-16T02:25:02Z,"[""answering_model""]","[""language_and_communication"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2602.14589v1,included,2026-02,2026-02-16T09:41:50Z,2026-02-16T09:41:50Z,"[""answering_model""]","[""general_or_cross_domain"", ""other""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en"", ""it""]"
arxiv:2602.14633v2,included,2026-02,2026-02-16T10:47:10Z,2026-08-09T16:50:18Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
